O*NET-SOC Code,Title,Element ID,Element Name,Scale ID,Scale Name,Category,Data Value,N,Standard Error,Lower CI Bound,Upper CI Bound,Recommend Suppress,Not Relevant,Date,Domain Source
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,74.41,39,11.3952,46.4048,90.7121,N,,07/2016,Incumbent
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,25.59,39,11.3952,9.2879,53.5952,N,,07/2016,Incumbent
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.34,24,0.1212,2.0934,2.5947,N,,07/2015,Incumbent
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,0.00,24,0.0000,,,N,,07/2015,Incumbent
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,65.60,24,12.1152,38.5759,85.2697,N,,07/2015,Incumbent
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,34.40,24,12.1152,14.7303,61.4241,N,,07/2015,Incumbent
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.51,22,0.1270,2.2449,2.7730,N,,08/2020,Incumbent
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,0.00,22,0.0000,,,N,,08/2020,Incumbent
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,49.10,22,12.6979,25.1154,73.5117,N,,08/2020,Incumbent
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,50.90,22,12.6979,26.4883,74.8846,N,,08/2020,Incumbent
51-9071.00,Jewelers and Precious Stone and Metal Workers,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.32,18,0.1584,1.9902,2.6588,N,,08/2025,Incumbent
51-9071.00,Jewelers and Precious Stone and Metal Workers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,14.88,18,9.1131,3.6913,44.3729,N,,08/2025,Incumbent
51-9071.00,Jewelers and Precious Stone and Metal Workers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,37.79,18,14.6520,14.0216,69.3476,N,,08/2025,Incumbent
51-9071.00,Jewelers and Precious Stone and Metal Workers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,47.33,18,12.2402,24.1788,71.6869,N,,08/2025,Incumbent
51-9071.06,Gem and Diamond Workers,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.64,16,0.2455,2.1192,3.0000,N,,06/2008,Incumbent
51-9071.06,Gem and Diamond Workers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,8.90,16,7.1482,1.4719,39.0070,N,,06/2008,Incumbent
51-9071.06,Gem and Diamond Workers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,17.94,16,12.5570,3.4272,57.3867,N,,06/2008,Incumbent
51-9071.06,Gem and Diamond Workers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,73.16,16,18.1436,27.5540,95.1287,Y,,06/2008,Incumbent
51-9081.00,Dental Laboratory Technicians,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.04,22,0.1866,1.6479,2.4239,N,,08/2022,Incumbent
51-9081.00,Dental Laboratory Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,22.78,22,9.4396,8.8152,47.3845,N,,08/2022,Incumbent
51-9081.00,Dental Laboratory Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,50.84,22,9.8313,31.3399,70.0949,N,,08/2022,Incumbent
51-9081.00,Dental Laboratory Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,26.37,22,11.5446,9.4220,55.2239,N,,08/2022,Incumbent
51-9082.00,Medical Appliance Technicians,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,1.97,31,0.2207,1.5242,2.4258,N,,07/2015,Incumbent
51-9082.00,Medical Appliance Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,24.79,31,16.0036,5.4045,65.5471,N,,07/2015,Incumbent
51-9082.00,Medical Appliance Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,52.91,31,12.7346,28.3497,76.1426,N,,07/2015,Incumbent
51-9082.00,Medical Appliance Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,22.29,31,8.2832,9.7504,43.2374,N,,07/2015,Incumbent
51-9083.00,Ophthalmic Laboratory Technicians,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,1.90,28,0.1512,1.5943,2.2145,N,,07/2015,Incumbent
51-9083.00,Ophthalmic Laboratory Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,23.71,28,10.9989,8.1954,51.9750,N,,07/2015,Incumbent
51-9083.00,Ophthalmic Laboratory Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,62.14,28,13.1960,34.1754,83.8378,N,,07/2015,Incumbent
51-9083.00,Ophthalmic Laboratory Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,14.15,28,8.9624,3.5009,42.8227,N,,07/2015,Incumbent
51-9111.00,Packaging and Filling Machine Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.19,30,0.1640,1.8512,2.5219,N,,07/2017,Incumbent
51-9111.00,Packaging and Filling Machine Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,11.60,30,10.8972,1.4706,53.5605,N,,07/2017,Incumbent
51-9111.00,Packaging and Filling Machine Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,58.15,30,12.9626,31.8531,80.5065,N,,07/2017,Incumbent
51-9111.00,Packaging and Filling Machine Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,30.25,30,9.9859,14.1465,53.3112,N,,07/2017,Incumbent
51-9123.00,"Painting, Coating, and Decorating Workers",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,1.75,19,0.2180,1.2930,2.2089,N,,08/2019,Incumbent
51-9123.00,"Painting, Coating, and Decorating Workers",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,29.56,19,20.8241,4.8820,77.4304,Y,,08/2019,Incumbent
51-9123.00,"Painting, Coating, and Decorating Workers",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,65.79,19,20.3496,22.3451,92.7792,Y,,08/2019,Incumbent
51-9123.00,"Painting, Coating, and Decorating Workers",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,4.65,19,3.3085,1.0091,18.9477,N,,08/2019,Incumbent
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.18,37,0.2009,1.7737,2.5885,N,,08/2022,Incumbent
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,15.53,37,8.8198,4.4891,41.8221,N,,08/2022,Incumbent
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,50.83,37,10.4382,30.7112,70.6904,N,,08/2022,Incumbent
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,33.64,37,13.3589,13.0889,63.0472,N,,08/2022,Incumbent
51-9141.00,Semiconductor Processing Technicians,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.30,20,0.1434,2.0001,2.6005,N,,12/2006,Incumbent
51-9141.00,Semiconductor Processing Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,0.18,20,0.1953,0.0191,1.7053,N,,12/2006,Incumbent
51-9141.00,Semiconductor Processing Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,69.61,20,14.3055,35.7401,90.4124,N,,12/2006,Incumbent
51-9141.00,Semiconductor Processing Technicians,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,30.21,20,14.3225,9.4575,64.2116,N,,12/2006,Incumbent
51-9151.00,Photographic Process Workers and Processing Machine Operators,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,1.42,19,0.1782,1.0499,1.7986,N,,07/2017,Incumbent
51-9151.00,Photographic Process Workers and Processing Machine Operators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,57.57,19,17.8187,22.6646,86.2688,N,,07/2017,Incumbent
51-9151.00,Photographic Process Workers and Processing Machine Operators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,42.43,19,17.8187,13.7312,77.3354,N,,07/2017,Incumbent
51-9151.00,Photographic Process Workers and Processing Machine Operators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,0.00,19,0.0000,,,N,,07/2017,Incumbent
51-9161.00,Computer Numerically Controlled Tool Operators,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.49,32,0.1270,2.2292,2.7471,N,,08/2023,Incumbent
51-9161.00,Computer Numerically Controlled Tool Operators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,1.32,32,1.3333,0.1657,9.7370,N,,08/2023,Incumbent
51-9161.00,Computer Numerically Controlled Tool Operators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,48.55,32,12.5578,25.2853,72.4566,N,,08/2023,Incumbent
51-9161.00,Computer Numerically Controlled Tool Operators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,50.13,32,12.5573,26.5193,73.6862,N,,08/2023,Incumbent
51-9162.00,Computer Numerically Controlled Tool Programmers,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.22,24,0.1081,1.9974,2.4448,N,,08/2025,Incumbent
51-9162.00,Computer Numerically Controlled Tool Programmers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,0.00,24,0.0000,,,N,,08/2025,Incumbent
51-9162.00,Computer Numerically Controlled Tool Programmers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,77.89,24,10.8148,49.0038,92.8118,N,,08/2025,Incumbent
51-9162.00,Computer Numerically Controlled Tool Programmers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,22.11,24,10.8148,7.1882,50.9962,N,,08/2025,Incumbent
51-9191.00,Adhesive Bonding Machine Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.30,22,0.2788,1.7170,2.8766,N,,07/2015,Incumbent
51-9191.00,Adhesive Bonding Machine Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,16.91,22,15.2809,2.0747,66.1466,Y,,07/2015,Incumbent
51-9191.00,Adhesive Bonding Machine Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,36.51,22,15.0312,12.9884,68.8935,N,,07/2015,Incumbent
51-9191.00,Adhesive Bonding Machine Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,46.59,22,16.3736,18.1658,77.4108,N,,07/2015,Incumbent
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.28,17,0.1581,1.9422,2.6125,N,,07/2017,Incumbent
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,0.00,17,0.0000,,,N,,07/2017,Incumbent
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,72.27,17,15.8093,32.8609,93.2759,N,,07/2017,Incumbent
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,27.73,17,15.8093,6.7241,67.1391,N,,07/2017,Incumbent
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.50,20,0.2139,2.0489,2.9445,N,,07/2017,Incumbent
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,0.00,20,0.0000,,,N,,07/2017,Incumbent
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,50.33,20,21.3946,14.4522,85.8669,Y,,07/2017,Incumbent
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,49.67,20,21.3946,14.1331,85.5478,Y,,07/2017,Incumbent
51-9194.00,Etchers and Engravers,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.08,23,0.2527,1.5533,2.6014,N,,07/2017,Incumbent
51-9194.00,Etchers and Engravers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,25.45,23,14.8228,6.3265,63.3082,N,,07/2017,Incumbent
51-9194.00,Etchers and Engravers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,41.37,23,17.2797,13.8699,75.5609,N,,07/2017,Incumbent
51-9194.00,Etchers and Engravers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,33.18,23,15.7746,10.1967,68.4716,N,,07/2017,Incumbent
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.51,,,,,N,,11/2020,Analyst - Transition
51-9195.03,"Stone Cutters and Carvers, Manufacturing",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.18,32,0.1433,1.8888,2.4734,N,,07/2015,Incumbent
51-9195.03,"Stone Cutters and Carvers, Manufacturing",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,8.93,32,7.9080,1.3295,41.6143,N,,07/2015,Incumbent
51-9195.03,"Stone Cutters and Carvers, Manufacturing",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,64.04,32,11.4319,39.2852,83.0557,N,,07/2015,Incumbent
51-9195.03,"Stone Cutters and Carvers, Manufacturing",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,27.03,32,10.2729,11.3546,51.7311,N,,07/2015,Incumbent
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.41,19,0.2745,1.8348,2.9884,N,,07/2015,Incumbent
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,0.68,19,0.7021,0.0774,5.7223,N,,07/2015,Incumbent
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,57.48,19,27.5221,11.2606,93.5063,Y,,07/2015,Incumbent
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,41.84,19,27.4795,6.2867,88.5254,Y,,07/2015,Incumbent
51-9195.05,"Potters, Manufacturing",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,1.93,17,0.2483,1.4059,2.4585,N,,08/2020,Incumbent
51-9195.05,"Potters, Manufacturing",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,42.00,17,13.1236,18.7716,69.4074,N,,08/2020,Incumbent
51-9195.05,"Potters, Manufacturing",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,22.78,17,9.9007,8.2146,49.3118,N,,08/2020,Incumbent
51-9195.05,"Potters, Manufacturing",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,35.22,17,13.5990,13.3185,65.7933,N,,08/2020,Incumbent
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.30,28,0.1230,2.0462,2.5510,N,,08/2018,Incumbent
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,0.00,28,0.0000,,,N,,08/2018,Incumbent
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,70.14,28,12.3000,41.3131,88.6851,N,,08/2018,Incumbent
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,29.86,28,12.3000,11.3149,58.6869,N,,08/2018,Incumbent
51-9197.00,Tire Builders,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,1.92,17,0.2603,1.3664,2.4701,N,,08/2020,Incumbent
51-9197.00,Tire Builders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,30.56,17,11.3658,12.3855,57.7996,N,,08/2020,Incumbent
51-9197.00,Tire Builders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,47.06,17,7.2076,32.4972,62.1419,N,,08/2020,Incumbent
51-9197.00,Tire Builders,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,22.38,17,15.3489,4.2436,65.2360,N,,08/2020,Incumbent
51-9198.00,Helpers--Production Workers,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.34,26,0.1538,2.0275,2.6611,N,,07/2015,Incumbent
51-9198.00,Helpers--Production Workers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,5.91,26,5.0771,0.9487,29.1708,N,,07/2015,Incumbent
51-9198.00,Helpers--Production Workers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,53.75,26,12.6676,28.9237,76.8505,N,,07/2015,Incumbent
51-9198.00,Helpers--Production Workers,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,40.34,26,13.1444,18.0011,67.5562,N,,07/2015,Incumbent
53-1041.00,Aircraft Cargo Handling Supervisors,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.36,18,0.1337,2.0815,2.6456,N,,07/2016,Incumbent
53-1041.00,Aircraft Cargo Handling Supervisors,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,2.03,18,2.1289,0.2176,16.5100,N,,07/2016,Incumbent
53-1041.00,Aircraft Cargo Handling Supervisors,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,59.57,18,13.4466,31.2119,82.7174,N,,07/2016,Incumbent
53-1041.00,Aircraft Cargo Handling Supervisors,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,38.39,18,13.2380,16.0595,66.9933,N,,07/2016,Incumbent
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,3.00,19,0.0000,,,N,,08/2024,Incumbent
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,0.00,19,0.0000,,,N,,08/2024,Incumbent
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,0.00,19,0.0000,,,N,,08/2024,Incumbent
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,100.00,19,0.0000,,,N,,08/2024,Incumbent
53-1042.01,Recycling Coordinators,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.62,19,0.1363,2.3338,2.9065,N,,07/2014,Incumbent
53-1042.01,Recycling Coordinators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,0.00,19,0.0000,,,N,,07/2014,Incumbent
53-1042.01,Recycling Coordinators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,37.98,19,13.6288,15.3722,67.3778,N,,07/2014,Incumbent
53-1042.01,Recycling Coordinators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,62.02,19,13.6288,32.6222,84.6278,N,,07/2014,Incumbent
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,4.C.3.d.8,Duration of Typical Work Week,CT,Context,,2.70,16,0.1676,2.3456,3.0000,N,,08/2023,Incumbent
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,2.17,16,2.1544,0.2557,16.1488,N,,08/2023,Incumbent
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),2,25.36,16,16.6004,4.9804,68.7784,N,,08/2023,Incumbent
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),3,72.46,16,16.5426,31.0137,93.9044,N,,08/2023,Incumbent
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",4.C.3.d.8,Duration of Typical Work Week,CT,Context,,1.63,28,0.1656,1.2910,1.9705,N,,08/2021,Incumbent
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",4.C.3.d.8,Duration of Typical Work Week,CTP,Context (Categories 1-3),1,56.87,28,10.5902,35.2174,76.1744,N,,08/2021,Incumbent
